id,name,university_type,state,district,city,affiliation,established_year,official_website,naac_grade,nirf_rank,courses_offered_summary,vice_chancellor,ownership,contact_details,student_services_summary,data_source,source_url,collection_date,confidence_score,verification_status,notes
9a2a8b62-152e-4a19-a632-2c2bce62e7ad,Sri Sathya Sai Institute of Higher Learning,Deemed University,Andhra Pradesh,Anantapur (Sri Sathya Sai district),Puttaparthi,UGC deemed-to-be-university,1981,https://www.sssihl.edu.in,"Accreditation cycle valid 21 Sep 2021 - 20 Sep 2026 with a reported CGPA of 2.90/4 -- note this CGPA would conventionally correspond to a 'B++' grade rather than the 'A++' grade also claimed in some promotional sources; the discrepancy is flagged rather than resolved, and the accreditation cycle is due to expire within months of this enrichment pass",PENDING_VERIFICATION,"Sciences, Arts, Commerce, Management - free, values-based education","B. Raghavendra Prasad, 12th Vice-Chancellor (in office since 1 Jun 2023)",Private Trust/Society,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Sri_Sathya_Sai_Institute_of_Higher_Learning; https://www.sssihl.edu.in/,2026-07-22,74,VST-NEEDS_REVIEW,"Founded by Sathya Sai Baba, 22 November 1981; headquartered at Prasanthi Nilayam, Puttaparthi. RC2 enrichment: VC (B. Raghavendra Prasad, since Jun 2023) sourced via LinkedIn/collegebatch snippets. NAAC figure is internally inconsistent across sources (CGPA 2.90 vs. claimed 'A++' grade -- a 2.90 CGPA on the standard NAAC 4-point scale would normally map to a B++ band, not A++); flagged for direct verification rather than adopting either figure at face value. Also note the cited accreditation validity window (to 20 Sep 2026) is close to expiry."
2d3ac435-3ebe-4885-b30d-dbe5a0058750,Indian Institute of Technology Tirupati,Institute of National Importance,Andhra Pradesh,Tirupati,Tirupati (Yerpedu),UGC/Ministry of Education recognized; Institutes of Technology Act,2015,https://www.iittp.ac.in,PENDING_VERIFICATION,NIRF 2025: Engineering rank 57; Overall 151-200 band,"Engineering (CSE, EE, ME, CE), Sciences UG/PG/PhD","K. N. Satyanarayana, Director (in the role since 2017; re-elected/reappointed for a second term from 2022)",Central Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/IIT_Tirupati; https://www.iittp.ac.in/,2026-07-22,76,VST-NEEDS_REVIEW,"540-acre campus at Yerpedu, Tirupati; has among the highest gender and faculty-student ratios of the IITs. RC2 enrichment: Director and NIRF 2025 figures sourced via WebSearch snippets referencing iittp.ac.in's own NIRF page."
54cde72a-a7d1-4de0-9ab3-038b971dc596,"Indian Institute of Science Education and Research, Tirupati",Institute of National Importance,Andhra Pradesh,Tirupati,Tirupati,UGC/Ministry of Education recognized,2015,https://www.iisertirupati.ac.in,PENDING_VERIFICATION,NIRF 2025: Overall 101-150 band; Research Institutions rank 35,"Integrated BS-MS in Physics, Chemistry, Mathematics, Biology, Earth Sciences; PhD",PENDING_VERIFICATION,Central Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),"https://en.wikipedia.org/wiki/Indian_Institute_of_Science_Education_and_Research,_Tirupati",2026-07-22,74,VST-NEEDS_REVIEW,Established 28 March 2015; sixth IISER in the national chain. RC2 enrichment: NIRF 2025 figures sourced via iisertirupati.ac.in's own NIRF page. Current Director's name not found in any search snippet -- left PENDING_VERIFICATION.
5062a90f-150a-45a1-b3e8-2e79c32171d9,National Institute of Technology Andhra Pradesh,Institute of National Importance,Andhra Pradesh,West Godavari,Tadepalligudem,UGC/Ministry of Education recognized; NIT Act,2015,https://nitandhra.ac.in,PENDING_VERIFICATION,"NIRF 2025: Engineering domain, 201-300 band","B.Tech, M.Tech, PhD Engineering (8 branches)",PENDING_VERIFICATION,Central Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),"https://en.wikipedia.org/wiki/National_Institute_of_Technology,_Andhra_Pradesh; https://nitandhra.ac.in/main/",2026-07-22,74,VST-NEEDS_REVIEW,"31st NIT established nationally; permanent 172.6-acre campus at Tadepalligudem operational since January 2020. RC2 enrichment: NIRF 2025 band sourced via collegedunia.com. A search result named 'B.S. Murty' as Director of NIT Andhra Pradesh, but this appears to be a search-engine conflation with the (separately verified) Director of IIT Hyderabad of the same name -- this was NOT adopted, and the Director/VC field is left PENDING_VERIFICATION to avoid recording a likely-incorrect name."
91e22d35-714a-4766-b5ae-0e5c852d4309,Central University of Andhra Pradesh,Central University,Andhra Pradesh,Anantapur,Anantapur,UGC recognized; established by Act of Parliament (AP Reorganisation Act mandate),2018,https://cuap.ac.in,PENDING_VERIFICATION,PENDING_VERIFICATION,"UG/PG/PhD Sciences, Humanities, Social Sciences",Prof. S. A. Kori (per coverage of recent university events),Central Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Central_University_of_Andhra_Pradesh; https://cuap.ac.in/about-us/,2026-07-22,75,VST-NEEDS_REVIEW,"Mandated under the Andhra Pradesh Reorganisation Act, 2014; Union Cabinet approved May 2018 with Rs. 450 crore sanction. RC2 enrichment: VC name sourced with moderate confidence from event coverage rather than a dedicated appointment article. Also newly noted: the university held its first convocation on 1 Jul 2026, with President Droupadi Murmu as chief guest -- a useful institutional milestone. NAAC accreditation status recorded as 'actively pursuing NAAC accreditation, not yet formally accredited' per search snippets -- left PENDING_VERIFICATION for the grade itself rather than guessing."
628dddc2-f283-4bf7-93fd-2ff0e4b8cbd1,"Rajiv Gandhi University of Knowledge Technologies, Nuzvid",State University,Andhra Pradesh,Krishna,Nuzvid,UGC/AICTE recognized,2008,https://www.rgukt.in,PENDING_VERIFICATION,NIRF: 151-200 band,Six-year integrated B.Tech (Pre-University College + Engineering),"Prof. SSSV Gopala Raju, Director",State Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),"https://en.wikipedia.org/wiki/Rajiv_Gandhi_University_of_Knowledge_Technologies,_Nuzvid; https://rgukt.in/about/",2026-07-22,74,VST-NEEDS_REVIEW,Also known as IIIT Nuzvid; part of the RGUKT system (other AP campuses at RK Valley and Srikakulam not independently verified in this pass). Governed by a Director rather than a traditional VC. RC2 enrichment: Director and NIRF band sourced via rguktn.ac.in's own director/NIRF-report pages.
26f33706-81ac-4d71-84dd-ec5a26ee5287,Central Tribal University of Andhra Pradesh,Central University,Andhra Pradesh,Vizianagaram,Vizianagaram,"UGC recognized; established by Act of Parliament, funded via UGC",2019,https://www.ctuap.ac.in,PENDING_VERIFICATION,PENDING_VERIFICATION,UG/PG programs with focus on tribal studies alongside general disciplines (nascent university),PENDING_VERIFICATION,Central Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Central_Tribal_University_of_Andhra_Pradesh; https://www.ctuap.ac.in/about-us/,2026-07-22,69,VST-NEEDS_REVIEW,"Currently operating from a transit campus pending permanent campus construction at Marrivalasa, Vizianagaram district. RC2 enrichment: search results indicate the Vice-Chancellor post was, at the time of this pass, the subject of an active recruitment/appointment notification (ctuap.ac.in and education.gov.in both reference a VC appointment/recruitment process) -- suggesting the post may be vacant or newly filled without a clearly reported name yet. Left PENDING_VERIFICATION rather than guessing a name."
8f1c6a2e-4b7d-4e3a-9c5f-1a2b3c4d5e6f,"National Sanskrit University, Tirupati",Central University,Andhra Pradesh,Tirupati,Tirupati,"UGC recognized; established by Act of Parliament (Central Sanskrit Universities Act, 2020)","1961 (as Rashtriya Sanskrit Vidyapeetha, a deemed university; upgraded to Central University status as National Sanskrit University in 2020)",https://nsktu.ac.in,"A grade (CGPA 3.71/4, 2nd cycle, 2015) -- accreditation is from before the 2020 central-university conversion and should be reconfirmed",NIRF 2024: rank 101 in Management category; a 2020-era listing placed it in the 101-150 overall band -- both dated and possibly superseded,"Sanskrit language and literature, Vedic studies, Indian philosophy, Ayurveda/Jyotisha and allied traditional-knowledge disciplines, plus general humanities UG/PG/PhD programs","Prof. Radhakant Thakur, per the university's own Vice-Chancellor page; an older source names a different VC (G.S.R. Krishna Murthy), consistent with normal turnover",Central Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://nsktu.ac.in/; https://en.wikipedia.org/wiki/National_Sanskrit_University,2026-07-22,62,VST-NEEDS_REVIEW,"NEW ROW added in RC2 pass. Formerly Rashtriya Sanskrit Vidyapeetha (deemed university, est. 1961); elevated to Central University status as National Sanskrit University via the Central Sanskrit Universities Act, 2020, alongside two sister Sanskrit universities. Flagged as missed in the RC1 collection report's known-gaps section is not explicit, but it is a genuinely well-documented, UGC/Parliament-established central university in Tirupati that was absent from the original 61-row dataset. NAAC/NIRF figures cited are dated (2015/2020/2024) and pre-date or straddle the 2020 status change, so should be treated cautiously."
3d7e9f01-2c4b-4a6d-8e1f-5b6c7d8e9f0a,Sri Venkateswara Institute of Medical Sciences (SVIMS),State University,Andhra Pradesh,Tirupati,Tirupati,UGC recognized; established by Act of the Andhra Pradesh state legislature as a medical state university,"1995 (medical state university status; foundation stone laid 1986 by then-CM N.T. Rama Rao, hospital began functioning 1993)",https://svimstpt.ap.nic.in,B grade,PENDING_VERIFICATION,"MBBS, MD/MS, DM/MCh super-specialties, nursing and paramedical programs; modeled loosely on the AIIMS pattern","Dr. R. V. Kumar, Director-cum-Vice-Chancellor",State Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://svimstpt.ap.nic.in/; https://en.wikipedia.org/wiki/Sri_Venkateswara_Institute_of_Medical_Sciences,2026-07-22,60,VST-NEEDS_REVIEW,"NEW ROW added in RC2 pass. A specialty-hospital-cum-medical-university in Tirupati, distinct from Sri Venkateswara University (general) and Sri Venkateswara Veterinary University already in the dataset; genuinely a separate degree-granting state medical university and was missing from the original 61 rows."
6a4b8c1d-9e2f-4d5a-b3c6-7d8e9f0a1b2c,"Rajiv Gandhi University of Knowledge Technologies, RK Valley",State University,Andhra Pradesh,YSR Kadapa,Idupulapaya,UGC/AICTE recognized; part of the RGUKT system established by AP Act No. 18 of 2008,2008,https://www.rguktrkv.ac.in,B+ grade (system-wide RGUKT accreditation; not confirmed as campus-specific),PENDING_VERIFICATION,"Six-year integrated B.Tech (Pre-University College + Engineering), fully residential, for rural meritorious students","Prof. A. V. S. S. Kumara Swami Gupta, Director (RGUKT campuses are governed by a Director rather than a traditional VC)",State Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://www.rguktrkv.ac.in/; https://rgukt.in/about/,2026-07-22,60,VST-NEEDS_REVIEW,NEW ROW added in RC2 pass. The RC1 collection report explicitly flagged RGUKT RK Valley as a known gap ('not independently verified with a dedicated search in this pass'); this pass fills that gap. Also known as IIIT RK Valley / IIIT Idupulapaya.
1e2f3a4b-5c6d-4e7f-8a9b-0c1d2e3f4a5b,"Rajiv Gandhi University of Knowledge Technologies, Srikakulam",State University,Andhra Pradesh,Srikakulam,Srikakulam,"UGC/AICTE recognized; part of the RGUKT system, campus established 2016 under the AP Act No. 18 of 2008 framework",2016,https://rguktsklm.ac.in,PENDING_VERIFICATION,PENDING_VERIFICATION,"Six-year integrated B.Tech (Pre-University College + Engineering), fully residential","Prof. K. V. G. D. Balaji, Director (RGUKT campuses are governed by a Director rather than a traditional VC)",State Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://rguktsklm.ac.in/; https://rgukt.in/about/,2026-07-22,58,VST-NEEDS_REVIEW,"NEW ROW added in RC2 pass. The RC1 collection report explicitly flagged RGUKT Srikakulam as a known gap; this pass fills it, though NAAC/NIRF-specific figures for this particular campus could not be independently confirmed (only system-wide RGUKT accreditation mentions surfaced)."
9c0d1e2f-3a4b-4c5d-9e6f-7a8b9c0d1e2f,"Rajiv Gandhi University of Knowledge Technologies, Dr. APJ Abdul Kalam IIIT Ongole Campus",State University,Andhra Pradesh,Prakasam,Ongole,"UGC/AICTE recognized; part of the RGUKT system, campus established 2016 under the AP Act No. 18 of 2008 framework",2016,https://rguktong.ac.in,PENDING_VERIFICATION,PENDING_VERIFICATION,"Six-year integrated B.Tech (Pre-University College + Engineering), fully residential","Prof. Bhaskar Patel, Director (RGUKT campuses are governed by a Director rather than a traditional VC)",State Government,PENDING_VERIFICATION,PENDING_VERIFICATION,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://rguktong.ac.in/; https://rgukt.in/about/,2026-07-22,58,VST-NEEDS_REVIEW,"NEW ROW added in RC2 pass, completing the RGUKT-campus gap flagged in the RC1 report. A search-returned NIRF rank of '#43 among Engineering colleges' also appeared, verbatim, for RGUKT Basar in the same research pass -- this duplication looks like a search-result conflation rather than a genuine campus-specific rank, so it was deliberately NOT recorded here; NIRF left PENDING_VERIFICATION instead of adopting a suspect figure."
