revenue_division_id,revenue_division_ref,revenue_division_name,district_name,dist_ref,state_code,divisional_headquarters,mandal_count,mandal_count_source_detail,lgd_code,latitude,longitude,data_source,source_url,collection_date,last_verified_date,confidence_score,verification_status,reviewer,version,license,attribution,created_by,created_at,updated_at,is_active
66c54a57-f13f-404a-9a51-289bf9db7be3,TG-RRD-RD-4,Shadnagar,Ranga Reddy,RRD,TG,Shadnagar,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
060f643f-679d-4be5-80df-ac0ea98b807f,TG-RRD-RD-5,Kandukur,Ranga Reddy,RRD,TG,Kandukur,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
0d5ad8a1-c181-4a3e-8bcf-6233b5ec1f7c,TG-SDP-RD-1,Siddipet,Siddipet,SDP,TG,Siddipet,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
bc62ec64-b6a1-45ea-bffd-293510b1e590,TG-SDP-RD-2,Gajwel,Siddipet,SDP,TG,Gajwel,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
5f7d214a-cfaf-454f-bc53-64d563a23ece,TG-SDP-RD-3,Husnabad,Siddipet,SDP,TG,Husnabad,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
ec36e6e7-1f22-49bc-bef4-c8fb7085a41a,TG-SNG-RD-1,Sangareddy,Sangareddy,SNG,TG,Sangareddy,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
8c7fc314-99e3-4571-aac2-42e218eed803,TG-SNG-RD-2,Narayankhed,Sangareddy,SNG,TG,Narayankhed,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
d21d72df-c8ca-43eb-a435-162c1926b0fe,TG-SNG-RD-3,Zaheerabad,Sangareddy,SNG,TG,Zaheerabad,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
95d37e2e-0960-4145-bb03-476657ae1a3f,TG-SNG-RD-4,Andole,Sangareddy,SNG,TG,Andole,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
12e53dc6-c005-4865-9daa-949cd280b68f,TG-SRY-RD-1,Suryapet,Suryapet,SRY,TG,Suryapet,11,Directly verified via dedicated Wikipedia revenue-division page (this session),PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,90,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
7511cb7d-d18a-41f1-9491-cfc68e3743f9,TG-SRY-RD-2,Kodad,Suryapet,SRY,TG,Kodad,5,Directly verified via dedicated Wikipedia revenue-division page (this session),PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,90,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
c110187c-bb3c-4f35-8aaa-f87031657198,TG-SRY-RD-3,Huzurnagar,Suryapet,SRY,TG,Huzurnagar,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
5ec44138-457d-40ae-a4f7-ff8b39164e61,TG-VKB-RD-1,Vikarabad,Vikarabad,VKB,TG,Vikarabad,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
ce6a1e97-a130-4323-9ed7-263aff517f13,TG-VKB-RD-2,Tandur,Vikarabad,VKB,TG,Tandur,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
54d8f671-6f41-4e68-bca3-c82243088251,TG-WNP-RD-1,Wanaparthy,Wanaparthy,WNP,TG,Wanaparthy,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
a16281e4-2bf7-46e1-848a-bfddd26f725a,TG-WGL-RD-1,Warangal,Warangal,WGL,TG,Warangal,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
a95a3d9e-8aeb-400c-b6de-ea7554912003,TG-WGL-RD-2,Narsampet,Warangal,WGL,TG,Narsampet,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
f3eabdfb-1850-44df-b5fc-d150ae173868,TG-YDB-RD-1,Bhongir,Yadadri Bhuvanagiri,YDB,TG,Bhongir,11,Directly verified via dedicated Wikipedia revenue-division page (this session),PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,90,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
f1b7d37b-012b-4e7a-9f7c-2d727d8d038c,TG-YDB-RD-2,Choutuppal,Yadadri Bhuvanagiri,YDB,TG,Choutuppal,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
