dist_id,dist_ref,district_name,st_id,govt_district_code,lgd_district_code,district_headquarters,area_sq_km,population,population_source_detail,mandal_count,revenue_divisions,density_per_sq_km,urban_pct,literacy_rate_pct,sex_ratio,latitude,longitude,district_gdp_inr_cr,primary_industry_sector_id,district_readiness_score,data_source,source_url,collection_date,last_verified_date,confidence_score,verification_status,reviewer,version,created_by,created_at,updated_at,is_active
5645ff67-1c01-4b3b-95ae-2506cc7eaa2c,AP-PRA,Prakasam,4be0a0a0-5a89-418a-b699-356a073c7418,PRA,PENDING_VERIFICATION,Ongole,14322,1767633,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",28,3,159.76,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
e95d3496-9cc2-4d39-ac93-ea7827089418,AP-MAR,Markapuram,4be0a0a0-5a89-418a-b699-356a073c7418,MAR,PENDING_VERIFICATION,Markapuram,6001,1142313,Population estimate for newly formed district (eff. 31-Dec-2025); area/density not yet published by source at time of collection,21,2,190.4,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,65,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
e472f701-3d26-4bc2-a5f0-d811ca5d042e,AP-NEL,Sri Potti Sriramulu Nellore,4be0a0a0-5a89-418a-b699-356a073c7418,NEL,PENDING_VERIFICATION,Nellore,10441,2469712,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",38,4,236.54,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
b35798a9-d3a2-4ff0-b330-b3a1199c4551,AP-KUR,Kurnool,4be0a0a0-5a89-418a-b699-356a073c7418,KUR,PENDING_VERIFICATION,Kurnool,7980,2271686,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",26,3,284.67,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
6e0bd6d7-c4cd-47cb-a568-3859d7f584f5,AP-NAN,Nandyal,4be0a0a0-5a89-418a-b699-356a073c7418,NAN,PENDING_VERIFICATION,Nandyal,9682,1781777,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",30,4,184.03,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
155d1569-c077-4433-b4e0-6ceadfd0622a,AP-ATP,Ananthapuramu,4be0a0a0-5a89-418a-b699-356a073c7418,ATP,PENDING_VERIFICATION,Anantapuram,10205,2241105,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",32,3,219.61,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
edca209e-ddf4-423c-bf22-ddf359bc576d,AP-SSS,Sri Sathya Sai,4be0a0a0-5a89-418a-b699-356a073c7418,SSS,PENDING_VERIFICATION,Puttaparthi,8925,1840043,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",32,5,206.17,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
f0de900a-6a79-45cc-aed2-01d31752edea,AP-CUD,YSR Kadapa,4be0a0a0-5a89-418a-b699-356a073c7418,CUD,PENDING_VERIFICATION,Kadapa,11228,2060654,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",36,5,183.53,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
573f08b6-ac9a-4025-8cf5-4803690b7651,AP-ANN,Annamayya,4be0a0a0-5a89-418a-b699-356a073c7418,ANN,PENDING_VERIFICATION,Madanapalli,7954,1697308,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",30,3,213.39,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
db24bd82-9d6f-4b3c-afdf-7961543769f4,AP-TIR,Tirupati,4be0a0a0-5a89-418a-b699-356a073c7418,TIR,PENDING_VERIFICATION,Tirupati,8231,2196984,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",34,3,266.92,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
c3a879b3-f320-47ec-8104-d1c8137b672a,AP-CHI,Chittoor,4be0a0a0-5a89-418a-b699-356a073c7418,CHI,PENDING_VERIFICATION,Chittoor,6855,1872951,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",32,4,273.22,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
