relationship_id,from_entity,relationship_type,to_entity,confidence,provenance_package,provenance_dataset,provenance_row_id,derived_at,notes
vwr:000286,vw:industry:renewable-energy,REQUIRES_SKILL,vw:skill:solar-panel-installation-and-maintenance,68,Package006_Skills_and_Training,industry_skill_mapping.csv,8e5dad9a-0c87-4072-b04f-9eba6e400435,2026-08-28,High
vwr:000287,vw:industry:renewable-energy,REQUIRES_SKILL,vw:skill:wind-energy-technician,68,Package006_Skills_and_Training,industry_skill_mapping.csv,0902aa13-7c20-4b8f-a3e0-4546782e1e6f,2026-08-28,Medium
vwr:000288,vw:industry:textiles-and-apparel,REQUIRES_SKILL,vw:skill:garment-manufacturing-stitching,68,Package006_Skills_and_Training,industry_skill_mapping.csv,7708e181-af24-4824-b042-8295c98a5b23,2026-08-28,High
vwr:000289,vw:industry:hospitality-and-tourism,REQUIRES_SKILL,vw:skill:hotel-management-and-front-office,68,Package006_Skills_and_Training,industry_skill_mapping.csv,435c1c25-a257-4598-8f5c-4b85c702a207,2026-08-28,High
vwr:000290,vw:industry:hospitality-and-tourism,REQUIRES_SKILL,vw:skill:food-service-and-culinary-arts,68,Package006_Skills_and_Training,industry_skill_mapping.csv,a5d0d6e9-464d-4ae8-b4e5-c9e6b2443ac7,2026-08-28,High
vwr:000291,vw:industry:logistics-and-e-commerce,REQUIRES_SKILL,vw:skill:warehouse-management,68,Package006_Skills_and_Training,industry_skill_mapping.csv,a87ce393-cc38-4739-a127-de3b0116a131,2026-08-28,High
vwr:000292,vw:industry:logistics-and-e-commerce,REQUIRES_SKILL,vw:skill:supply-chain-logistics,68,Package006_Skills_and_Training,industry_skill_mapping.csv,2b82a3d7-8b58-4366-a912-85fbc7d3521c,2026-08-28,High
vwr:000293,vw:industry:healthcare-services,REQUIRES_SKILL,vw:skill:nursing-assistant-multipurpose-health-worker,68,Package006_Skills_and_Training,industry_skill_mapping.csv,d468d696-c5eb-4051-8ee7-e351621f1f85,2026-08-28,High
vwr:000294,vw:industry:media-and-content-creation,REQUIRES_SKILL,vw:skill:video-editing-and-content-creation,68,Package006_Skills_and_Training,industry_skill_mapping.csv,ee3622f2-bb5d-4c28-9f60-a3d73f341efc,2026-08-28,High
vwr:000295,vw:businessopportunity:digital-marketing-agency,REQUIRES_SKILL,vw:skill:python-programming,75,Package006_Skills_and_Training,skill_business_mapping.csv,976c0303-f129-4b7c-ace3-29eb72837e6f,2026-08-28,Primary
vwr:000296,vw:businessopportunity:digital-marketing-agency,REQUIRES_SKILL,vw:skill:database-administration-sql-nosql,75,Package006_Skills_and_Training,skill_business_mapping.csv,e812677d-746d-4dea-9f0d-c0145cca0734,2026-08-28,Secondary
vwr:000297,vw:businessopportunity:cybersecurity-consulting,REQUIRES_SKILL,vw:skill:ethical-hacking-and-penetration-testing,75,Package006_Skills_and_Training,skill_business_mapping.csv,3a48fdc2-b101-4d98-a039-804a29aa3e3c,2026-08-28,Primary
vwr:000298,vw:msme:rice-milling-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,72,Package008_MSME,scheme_mapping.csv,smap-001,2026-08-28,Primary
vwr:000299,vw:msme:rice-milling-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,72,Package008_MSME,scheme_mapping.csv,smap-002,2026-08-28,Primary
vwr:000300,vw:msme:rice-milling-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,70,Package008_MSME,scheme_mapping.csv,smap-003,2026-08-28,Secondary
vwr:000301,vw:msme:dal-milling-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,72,Package008_MSME,scheme_mapping.csv,smap-004,2026-08-28,Primary
vwr:000302,vw:msme:dal-milling-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,71,Package008_MSME,scheme_mapping.csv,smap-005,2026-08-28,Primary
vwr:000303,vw:msme:cold-pressed-oil-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,72,Package008_MSME,scheme_mapping.csv,smap-006,2026-08-28,Primary
vwr:000304,vw:msme:cold-pressed-oil-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,71,Package008_MSME,scheme_mapping.csv,smap-007,2026-08-28,Primary
vwr:000305,vw:msme:spice-grinding-and-packing-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,73,Package008_MSME,scheme_mapping.csv,smap-008,2026-08-28,Primary
vwr:000306,vw:msme:spice-grinding-and-packing-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,70,Package008_MSME,scheme_mapping.csv,smap-009,2026-08-28,Secondary
vwr:000307,vw:msme:millet-processing-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,71,Package008_MSME,scheme_mapping.csv,smap-010,2026-08-28,Primary
vwr:000308,vw:msme:fruit-pulp-and-beverage-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,70,Package008_MSME,scheme_mapping.csv,smap-011,2026-08-28,Primary
vwr:000309,vw:msme:fruit-pulp-and-beverage-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:agriculture-infrastructure-fund,68,Package008_MSME,scheme_mapping.csv,smap-012,2026-08-28,Secondary
vwr:000310,vw:msme:cloud-kitchen,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,68,Package008_MSME,scheme_mapping.csv,smap-013,2026-08-28,Primary
vwr:000311,vw:msme:cloud-kitchen,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,66,Package008_MSME,scheme_mapping.csv,smap-014,2026-08-28,Secondary
vwr:000312,vw:msme:cnc-machining-job-shop,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,71,Package008_MSME,scheme_mapping.csv,smap-015,2026-08-28,Primary
vwr:000313,vw:msme:cnc-machining-job-shop,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,70,Package008_MSME,scheme_mapping.csv,smap-016,2026-08-28,Primary
vwr:000314,vw:msme:sheet-metal-fabrication-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,71,Package008_MSME,scheme_mapping.csv,smap-017,2026-08-28,Primary
vwr:000315,vw:msme:sheet-metal-fabrication-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,69,Package008_MSME,scheme_mapping.csv,smap-018,2026-08-28,Secondary
vwr:000316,vw:msme:tool-and-die-making-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,69,Package008_MSME,scheme_mapping.csv,smap-019,2026-08-28,Primary
vwr:000317,vw:msme:industrial-automation-integration,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,67,Package008_MSME,scheme_mapping.csv,smap-020,2026-08-28,Primary
vwr:000318,vw:msme:electrical-panel-manufacturing,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,69,Package008_MSME,scheme_mapping.csv,smap-021,2026-08-28,Primary
vwr:000319,vw:msme:foundry-small-scale,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,67,Package008_MSME,scheme_mapping.csv,smap-022,2026-08-28,Primary
vwr:000320,vw:msme:custom-software-development-firm,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,70,Package008_MSME,scheme_mapping.csv,smap-023,2026-08-28,Primary
vwr:000321,vw:msme:saas-product-startup,SUPPORTED_BY_SCHEME,vw:governmentscheme:startup-india-seed-fund-scheme,70,Package008_MSME,scheme_mapping.csv,smap-024,2026-08-28,Primary
vwr:000322,vw:msme:ai-solutions-and-consulting,SUPPORTED_BY_SCHEME,vw:governmentscheme:startup-india-seed-fund-scheme,66,Package008_MSME,scheme_mapping.csv,smap-025,2026-08-28,Primary
vwr:000323,vw:msme:digital-marketing-agency,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,68,Package008_MSME,scheme_mapping.csv,smap-026,2026-08-28,Primary
vwr:000324,vw:msme:it-hardware-and-network-services,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,68,Package008_MSME,scheme_mapping.csv,smap-027,2026-08-28,Primary
vwr:000325,vw:msme:rural-bpo-it-enabled-services-centre,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,66,Package008_MSME,scheme_mapping.csv,smap-028,2026-08-28,Primary
vwr:000326,vw:msme:solar-rooftop-epc-contractor,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-surya-ghar-muft-bijli-yojana,70,Package008_MSME,scheme_mapping.csv,smap-029,2026-08-28,Primary
vwr:000327,vw:msme:solar-rooftop-epc-contractor,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,68,Package008_MSME,scheme_mapping.csv,smap-030,2026-08-28,Secondary
vwr:000328,vw:msme:solar-panel-assembly-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,64,Package008_MSME,scheme_mapping.csv,smap-031,2026-08-28,Primary
vwr:000329,vw:msme:ev-charging-station-operator,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,64,Package008_MSME,scheme_mapping.csv,smap-032,2026-08-28,Primary
vwr:000330,vw:msme:ev-two-wheeler-service-centre,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,65,Package008_MSME,scheme_mapping.csv,smap-033,2026-08-28,Primary
vwr:000331,vw:msme:ev-two-wheeler-service-centre,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-vishwakarma,62,Package008_MSME,scheme_mapping.csv,smap-034,2026-08-28,Secondary
vwr:000332,vw:msme:garment-manufacturing-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,71,Package008_MSME,scheme_mapping.csv,smap-035,2026-08-28,Primary
vwr:000333,vw:msme:garment-manufacturing-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,69,Package008_MSME,scheme_mapping.csv,smap-036,2026-08-28,Secondary
vwr:000334,vw:msme:handloom-and-handicraft-enterprise,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-vishwakarma,70,Package008_MSME,scheme_mapping.csv,smap-037,2026-08-28,Primary
vwr:000335,vw:msme:handloom-and-handicraft-enterprise,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,68,Package008_MSME,scheme_mapping.csv,smap-038,2026-08-28,Secondary
vwr:000336,vw:msme:technical-textiles-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,63,Package008_MSME,scheme_mapping.csv,smap-039,2026-08-28,Primary
vwr:000337,vw:msme:cold-storage-facility,SUPPORTED_BY_SCHEME,vw:governmentscheme:agriculture-infrastructure-fund,70,Package008_MSME,scheme_mapping.csv,smap-040,2026-08-28,Primary
vwr:000338,vw:msme:cold-storage-facility,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-krishi-sinchayee-yojana,62,Package008_MSME,scheme_mapping.csv,smap-041,2026-08-28,Secondary
vwr:000339,vw:msme:warehouse-and-distribution-centre,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,68,Package008_MSME,scheme_mapping.csv,smap-042,2026-08-28,Primary
vwr:000340,vw:msme:last-mile-delivery-fleet-operator,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,67,Package008_MSME,scheme_mapping.csv,smap-043,2026-08-28,Primary
vwr:000341,vw:msme:packaging-materials-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,69,Package008_MSME,scheme_mapping.csv,smap-044,2026-08-28,Primary
vwr:000342,vw:msme:plastic-waste-recycling-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,66,Package008_MSME,scheme_mapping.csv,smap-045,2026-08-28,Primary
vwr:000343,vw:msme:e-waste-dismantling-and-recovery,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,64,Package008_MSME,scheme_mapping.csv,smap-046,2026-08-28,Primary
vwr:000344,vw:msme:bio-fertiliser-and-vermicompost-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:paramparagat-krishi-vikas-yojana,68,Package008_MSME,scheme_mapping.csv,smap-047,2026-08-28,Primary
vwr:000345,vw:msme:bio-fertiliser-and-vermicompost-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,67,Package008_MSME,scheme_mapping.csv,smap-048,2026-08-28,Secondary
vwr:000346,vw:msme:detergent-and-cleaning-products-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,67,Package008_MSME,scheme_mapping.csv,smap-049,2026-08-28,Primary
vwr:000347,vw:msme:diagnostic-laboratory,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,65,Package008_MSME,scheme_mapping.csv,smap-050,2026-08-28,Primary
vwr:000348,vw:msme:medical-devices-assembly-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,61,Package008_MSME,scheme_mapping.csv,smap-051,2026-08-28,Primary
vwr:000349,vw:msme:skill-training-centre,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-kaushal-vikas-yojana-4-0,68,Package008_MSME,scheme_mapping.csv,smap-052,2026-08-28,Primary
vwr:000350,vw:msme:skill-training-centre,SUPPORTED_BY_SCHEME,vw:governmentscheme:deen-dayal-upadhyaya-grameen-kaushalya-yojana,66,Package008_MSME,scheme_mapping.csv,smap-053,2026-08-28,Secondary
vwr:000351,vw:msme:homestay-and-rural-tourism-enterprise,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,64,Package008_MSME,scheme_mapping.csv,smap-054,2026-08-28,Primary
vwr:000352,vw:msme:drone-services-enterprise,SUPPORTED_BY_SCHEME,vw:governmentscheme:sub-mission-on-agricultural-mechanization,66,Package008_MSME,scheme_mapping.csv,smap-055,2026-08-28,Primary
vwr:000353,vw:msme:drone-services-enterprise,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,64,Package008_MSME,scheme_mapping.csv,smap-056,2026-08-28,Secondary
vwr:000354,vw:msme:3d-printing-and-prototyping-service,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,62,Package008_MSME,scheme_mapping.csv,smap-057,2026-08-28,Primary
vwr:000355,vw:crop:rice,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-fasal-bima-yojana,74,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-002,2026-08-28,Crop insurance
vwr:000356,vw:crop:cotton,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-fasal-bima-yojana,73,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-003,2026-08-28,Crop insurance
vwr:000357,vw:crop:rice,SUPPORTED_BY_SCHEME,vw:governmentscheme:kisan-credit-card,74,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-004,2026-08-28,Short-term crop credit
vwr:000358,vw:crop:chilli,SUPPORTED_BY_SCHEME,vw:governmentscheme:kisan-credit-card,72,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-005,2026-08-28,Short-term crop credit
vwr:000359,vw:crop:sugarcane,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-krishi-sinchayee-yojana,73,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-006,2026-08-28,Micro-irrigation
vwr:000360,vw:crop:banana,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-krishi-sinchayee-yojana,71,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-007,2026-08-28,Micro-irrigation
vwr:000361,vw:crop:rice,SUPPORTED_BY_SCHEME,vw:governmentscheme:sub-mission-on-agricultural-mechanization,73,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-008,2026-08-28,Farm mechanisation
vwr:000362,vw:crop:turmeric,SUPPORTED_BY_SCHEME,vw:governmentscheme:paramparagat-krishi-vikas-yojana,71,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-009,2026-08-28,Organic conversion
vwr:000363,vw:crop:ashwagandha,SUPPORTED_BY_SCHEME,vw:governmentscheme:paramparagat-krishi-vikas-yojana,68,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-010,2026-08-28,Organic conversion
vwr:000364,vw:crop:tomato,SUPPORTED_BY_SCHEME,vw:governmentscheme:agriculture-infrastructure-fund,70,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-012,2026-08-28,Post-harvest infrastructure
vwr:000365,vw:crop:rice,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-kisan-urja-suraksha-evam-utthaan-mahabhiyan,68,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-013,2026-08-28,Solar pump irrigation
vwr:000366,vw:crop:turmeric,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,70,Package007_Government_Schemes,agriculture_scheme_mapping.csv,agrm-014,2026-08-28,Value-add processing
vwr:000367,vw:skill:python-programming,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-kaushal-vikas-yojana-4-0,73,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-001,2026-08-28,
vwr:000368,vw:skill:food-processing-and-preservation,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-kaushal-vikas-yojana-4-0,72,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-002,2026-08-28,
vwr:000369,vw:skill:precision-agriculture-and-iot,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-kaushal-vikas-yojana-4-0,68,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-003,2026-08-28,
vwr:000370,vw:skill:welding-mig-tig-arc,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-kaushal-vikas-yojana-4-0,72,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-004,2026-08-28,
vwr:000371,vw:skill:automobile-mechanic-diesel-petrol,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-national-apprenticeship-promotion-scheme,72,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-005,2026-08-28,
vwr:000372,vw:skill:cnc-machine-operator,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-national-apprenticeship-promotion-scheme,71,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-006,2026-08-28,
vwr:000373,vw:skill:garment-manufacturing-stitching,SUPPORTED_BY_SCHEME,vw:governmentscheme:deen-dayal-upadhyaya-grameen-kaushalya-yojana,70,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-007,2026-08-28,
vwr:000374,vw:skill:warehouse-management,SUPPORTED_BY_SCHEME,vw:governmentscheme:deen-dayal-upadhyaya-grameen-kaushalya-yojana,69,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-008,2026-08-28,
vwr:000375,vw:skill:full-stack-web-development,SUPPORTED_BY_SCHEME,vw:governmentscheme:skill-loan-scheme,68,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-009,2026-08-28,
vwr:000376,vw:skill:carpentry,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-vishwakarma,70,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-010,2026-08-28,
vwr:000377,vw:skill:welding-mig-tig-arc,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-vishwakarma,69,Package007_Government_Schemes,skill_scheme_mapping.csv,skm-011,2026-08-28,
vwr:000378,vw:businessopportunity:turmeric-processing-and-powder-making-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,73,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-001,2026-08-28,New enterprise (greenfield)
vwr:000379,vw:businessopportunity:andhra-style-pickle-avakaya-mixed-making-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,72,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-002,2026-08-28,New enterprise (greenfield)
vwr:000380,vw:businessopportunity:welding-and-metal-fabrication,SUPPORTED_BY_SCHEME,vw:governmentscheme:prime-minister-s-employment-generation-programme,71,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-003,2026-08-28,New enterprise (greenfield)
vwr:000381,vw:businessopportunity:small-scale-flour-atta-milling-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,72,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-004,2026-08-28,Working capital / small expansion
vwr:000382,vw:businessopportunity:digital-marketing-agency,SUPPORTED_BY_SCHEME,vw:governmentscheme:pradhan-mantri-mudra-yojana,70,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-005,2026-08-28,Early stage
vwr:000383,vw:businessopportunity:cold-pressed-groundnut-sesame-oil-kachi-ghani-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:stand-up-india-scheme,71,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-006,2026-08-28,New enterprise (greenfield)
vwr:000384,vw:businessopportunity:welding-and-metal-fabrication,SUPPORTED_BY_SCHEME,vw:governmentscheme:credit-guarantee-fund-trust-for-micro-and-small-enterprises,71,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-007,2026-08-28,Growth (collateral-constrained)
vwr:000385,vw:businessopportunity:small-scale-millet-processing-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,72,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-008,2026-08-28,Formalisation / upgradation
vwr:000386,vw:businessopportunity:chilli-processing-grading-and-powder-making-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,72,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-009,2026-08-28,Formalisation / upgradation
vwr:000387,vw:businessopportunity:fpo-level-primary-millet-processing-unit,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-formalisation-of-micro-food-processing-enterprises,71,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-010,2026-08-28,Collective enterprise
vwr:000388,vw:businessopportunity:small-it-services-firm-software-development-startup,SUPPORTED_BY_SCHEME,vw:governmentscheme:startup-india-seed-fund-scheme,68,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-011,2026-08-28,Ideation to prototype
vwr:000389,vw:businessopportunity:carpentry,SUPPORTED_BY_SCHEME,vw:governmentscheme:pm-vishwakarma,70,Package007_Government_Schemes,industry_scheme_mapping.csv,indm-012,2026-08-28,Artisan / own-account
vwr:000390,vw:msme:rice-milling-unit,USES_MACHINERY,vw:machinery:rice-mill-mini,72,Package008_MSME,machinery_mapping.csv,mmap-001,2026-08-28,essential=Yes
vwr:000391,vw:msme:rice-milling-unit,USES_MACHINERY,vw:machinery:paddy-cleaner-and-destoner,68,Package008_MSME,machinery_mapping.csv,mmap-002,2026-08-28,essential=Yes
vwr:000392,vw:msme:rice-milling-unit,USES_MACHINERY,vw:machinery:packaging-machine-form-fill-seal,68,Package008_MSME,machinery_mapping.csv,mmap-003,2026-08-28,essential=No
vwr:000393,vw:msme:dal-milling-unit,USES_MACHINERY,vw:machinery:dal-mill-mini,72,Package008_MSME,machinery_mapping.csv,mmap-004,2026-08-28,essential=Yes
vwr:000394,vw:msme:dal-milling-unit,USES_MACHINERY,vw:machinery:grader-and-polisher,66,Package008_MSME,machinery_mapping.csv,mmap-005,2026-08-28,essential=Yes
vwr:000395,vw:msme:cold-pressed-oil-unit,USES_MACHINERY,vw:machinery:oil-expeller-cold-press,72,Package008_MSME,machinery_mapping.csv,mmap-006,2026-08-28,essential=Yes
vwr:000396,vw:msme:cold-pressed-oil-unit,USES_MACHINERY,vw:machinery:filter-press,66,Package008_MSME,machinery_mapping.csv,mmap-007,2026-08-28,essential=Yes
vwr:000397,vw:msme:cold-pressed-oil-unit,USES_MACHINERY,vw:machinery:bottling-and-capping-line,65,Package008_MSME,machinery_mapping.csv,mmap-008,2026-08-28,essential=No
vwr:000398,vw:msme:spice-grinding-and-packing-unit,USES_MACHINERY,vw:machinery:pulveriser-impact-mill,68,Package008_MSME,machinery_mapping.csv,mmap-009,2026-08-28,essential=Yes
vwr:000399,vw:msme:spice-grinding-and-packing-unit,USES_MACHINERY,vw:machinery:solar-dryer,67,Package008_MSME,machinery_mapping.csv,mmap-010,2026-08-28,essential=No
vwr:000400,vw:msme:spice-grinding-and-packing-unit,USES_MACHINERY,vw:machinery:packaging-machine-form-fill-seal,68,Package008_MSME,machinery_mapping.csv,mmap-011,2026-08-28,essential=Yes
vwr:000401,vw:msme:millet-processing-unit,USES_MACHINERY,vw:machinery:millet-dehuller,66,Package008_MSME,machinery_mapping.csv,mmap-012,2026-08-28,essential=Yes
vwr:000402,vw:msme:millet-processing-unit,USES_MACHINERY,vw:machinery:flour-mill-rava-unit,66,Package008_MSME,machinery_mapping.csv,mmap-013,2026-08-28,essential=Yes
vwr:000403,vw:msme:fruit-pulp-and-beverage-unit,USES_MACHINERY,vw:machinery:fruit-pulper-and-deseeder,66,Package008_MSME,machinery_mapping.csv,mmap-014,2026-08-28,essential=Yes
vwr:000404,vw:msme:fruit-pulp-and-beverage-unit,USES_MACHINERY,vw:machinery:aseptic-filling-line,64,Package008_MSME,machinery_mapping.csv,mmap-015,2026-08-28,essential=Yes
vwr:000405,vw:msme:fruit-pulp-and-beverage-unit,USES_MACHINERY,vw:machinery:cold-storage-unit,67,Package008_MSME,machinery_mapping.csv,mmap-016,2026-08-28,essential=No
vwr:000406,vw:msme:cloud-kitchen,USES_MACHINERY,vw:machinery:commercial-kitchen-equipment-set,64,Package008_MSME,machinery_mapping.csv,mmap-017,2026-08-28,essential=Yes
vwr:000407,vw:msme:cnc-machining-job-shop,USES_MACHINERY,vw:machinery:cnc-turning-centre,70,Package008_MSME,machinery_mapping.csv,mmap-018,2026-08-28,essential=Yes
vwr:000408,vw:msme:cnc-machining-job-shop,USES_MACHINERY,vw:machinery:cnc-vertical-machining-centre,70,Package008_MSME,machinery_mapping.csv,mmap-019,2026-08-28,essential=Yes
vwr:000409,vw:msme:cnc-machining-job-shop,USES_MACHINERY,vw:machinery:coordinate-measuring-machine,66,Package008_MSME,machinery_mapping.csv,mmap-020,2026-08-28,essential=No
vwr:000410,vw:msme:sheet-metal-fabrication-unit,USES_MACHINERY,vw:machinery:cnc-press-brake,69,Package008_MSME,machinery_mapping.csv,mmap-021,2026-08-28,essential=Yes
vwr:000411,vw:msme:sheet-metal-fabrication-unit,USES_MACHINERY,vw:machinery:laser-or-plasma-cutting-machine,69,Package008_MSME,machinery_mapping.csv,mmap-022,2026-08-28,essential=Yes
